State,District,Subdistt,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F
21,370,2763,801804,5,0,WARD,Barapali (NAC) WARD NO.-0005,Urban,549,2513,1302,1211,328,156,172,820,420,400,55,29,26,1703,992,711,810,310,500,882,704,178,753,650,103,37,36,1,58,52,6,96,67,29,562,495,67,129,54,75,0,0,0,43,18,25,33,4,29,53,32,21,120,51,69,0,0,0,36,15,21,33,4,29,51,32,19,9,3,6,0,0,0,7,3,4,0,0,0,2,0,2,1631,598,1033
21,370,2763,801804,6,0,WARD,Barapali (NAC) WARD NO.-0006,Urban,376,1549,779,770,157,69,88,378,196,182,214,100,114,1096,640,456,453,139,314,801,489,312,585,407,178,10,10,0,14,10,4,287,138,149,274,249,25,216,82,134,3,1,2,33,7,26,73,17,56,107,57,50,174,66,108,3,1,2,20,4,16,67,14,53,84,47,37,42,16,26,0,0,0,13,3,10,6,3,3,23,10,13,748,290,458
21,370,2763,801804,7,0,WARD,Barapali (NAC) WARD NO.-0007,Urban,321,1383,697,686,118,55,63,86,43,43,0,0,0,1112,593,519,271,104,167,622,439,183,526,395,131,45,39,6,27,14,13,32,30,2,422,312,110,96,44,52,0,0,0,10,6,4,56,14,42,30,24,6,95,44,51,0,0,0,10,6,4,55,14,41,30,24,6,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,761,258,503
21,370,2763,801804,8,0,WARD,Barapali (NAC) WARD NO.-0008,Urban,305,1410,699,711,132,65,67,121,65,56,0,0,0,1085,597,488,325,102,223,654,444,210,525,428,97,8,8,0,2,2,0,275,202,73,240,216,24,129,16,113,1,0,1,1,0,1,109,11,98,18,5,13,122,12,110,1,0,1,1,0,1,106,8,98,14,4,10,7,4,3,0,0,0,0,0,0,3,3,0,4,1,3,756,255,501
21,370,2763,801804,9,0,WARD,Barapali (NAC) WARD NO.-0009,Urban,308,1232,617,615,136,62,74,117,59,58,273,130,143,853,488,365,379,129,250,629,406,223,424,331,93,51,49,2,31,29,2,158,85,73,184,168,16,205,75,130,42,13,29,75,17,58,33,6,27,55,39,16,124,52,72,22,11,11,40,12,28,25,3,22,37,26,11,81,23,58,20,2,18,35,5,30,8,3,5,18,13,5,603,211,392
21,370,2763,801804,10,0,WARD,Barapali (NAC) WARD NO.-0010,Urban,371,1583,803,780,146,77,69,343,169,174,72,38,34,1213,652,561,370,151,219,635,483,152,541,433,108,17,13,4,32,19,13,14,13,1,478,388,90,94,50,44,2,1,1,8,0,8,0,0,0,84,49,35,93,49,44,2,1,1,8,0,8,0,0,0,83,48,35,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,948,320,628
21,370,2763,801804,11,0,WARD,Barapali (NAC) WARD NO.-0011,Urban,438,1805,902,903,207,94,113,814,399,415,28,13,15,1218,678,540,587,224,363,837,548,289,339,285,54,0,0,0,4,3,1,18,12,6,317,270,47,498,263,235,4,2,2,58,21,37,42,30,12,394,210,184,354,195,159,2,0,2,35,13,22,12,9,3,305,173,132,144,68,76,2,2,0,23,8,15,30,21,9,89,37,52,968,354,614
21,370,2764,0,0,0,SUB-DISTRICT,Bheden,Total,31968,127400,65064,62336,12632,6511,6121,33191,16899,16292,16251,8139,8112,88112,50269,37843,39288,14795,24493,63232,42291,20941,42126,33553,8573,16729,15376,1353,16819,11531,5288,2525,1694,831,6053,4952,1101,21106,8738,12368,1455,565,890,17656,7078,10578,497,178,319,1498,917,581,17705,7551,10154,1127,454,673,14948,6193,8755,408,161,247,1222,743,479,3401,1187,2214,328,111,217,2708,885,1823,89,17,72,276,174,102,64168,22773,41395
21,370,2764,0,0,0,SUB-DISTRICT,Bheden,Rural,31968,127400,65064,62336,12632,6511,6121,33191,16899,16292,16251,8139,8112,88112,50269,37843,39288,14795,24493,63232,42291,20941,42126,33553,8573,16729,15376,1353,16819,11531,5288,2525,1694,831,6053,4952,1101,21106,8738,12368,1455,565,890,17656,7078,10578,497,178,319,1498,917,581,17705,7551,10154,1127,454,673,14948,6193,8755,408,161,247,1222,743,479,3401,1187,2214,328,111,217,2708,885,1823,89,17,72,276,174,102,64168,22773,41395
21,370,2764,0,0,0,SUB-DISTRICT,Bheden,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,370,2765,0,0,0,SUB-DISTRICT,Bargarh,Total,38108,164131,84475,79656,17841,9147,8694,37498,19026,18472,13198,6578,6620,120085,66479,53606,44046,17996,26050,66536,49713,16823,55660,44733,10927,8332,7417,915,9149,5858,3291,3845,2603,1242,34334,28855,5479,10876,4980,5896,1281,389,892,4450,1481,2969,554,262,292,4591,2848,1743,9805,4372,5433,1144,353,791,4192,1400,2792,469,214,255,4000,2405,1595,1071,608,463,137,36,101,258,81,177,85,48,37,591,443,148,97595,34762,62833
21,370,2765,0,0,0,SUB-DISTRICT,Bargarh,Rural,16992,71200,36892,34308,7339,3743,3596,19253,9834,9419,7328,3726,3602,48024,27523,20501,23176,9369,13807,33298,22945,10353,26429,20384,6045,7677,6826,851,8519,5395,3124,2259,1355,904,7974,6808,1166,6869,2561,4308,1166,316,850,4146,1363,2783,263,116,147,1294,766,528,6328,2368,3960,1037,286,751,3927,1301,2626,200,83,117,1164,698,466,541,193,348,129,30,99,219,62,157,63,33,30,130,68,62,37902,13947,23955
21,370,2765,0,0,0,SUB-DISTRICT,Bargarh,Urban,21116,92931,47583,45348,10502,5404,5098,18245,9192,9053,5870,2852,3018,72061,38956,33105,20870,8627,12243,33238,26768,6470,29231,24349,4882,655,591,64,630,463,167,1586,1248,338,26360,22047,4313,4007,2419,1588,115,73,42,304,118,186,291,146,145,3297,2082,1215,3477,2004,1473,107,67,40,265,99,166,269,131,138,2836,1707,1129,530,415,115,8,6,2,39,19,20,22,15,7,461,375,86,59693,20815,38878
21,370,2765,380612,0,0,TOWN,Bardol (CT)  ,Urban,1327,5441,2678,2763,650,305,345,1435,713,722,750,293,457,3775,2020,1755,1666,658,1008,2014,1617,397,1653,1434,219,189,182,7,176,150,26,245,157,88,1043,945,98,361,183,178,4,4,0,25,9,16,87,27,60,245,143,102,226,69,157,2,2,0,19,6,13,81,25,56,124,36,88,135,114,21,2,2,0,6,3,3,6,2,4,121,107,14,3427,1061,2366
21,370,2765,380612,1,0,WARD,Bardol (CT)   WARD NO.-0001,Urban,1327,5441,2678,2763,650,305,345,1435,713,722,750,293,457,3775,2020,1755,1666,658,1008,2014,1617,397,1653,1434,219,189,182,7,176,150,26,245,157,88,1043,945,98,361,183,178,4,4,0,25,9,16,87,27,60,245,143,102,226,69,157,2,2,0,19,6,13,81,25,56,124,36,88,135,114,21,2,2,0,6,3,3,6,2,4,121,107,14,3427,1061,2366
21,370,2765,380613,0,0,TOWN,Khaliapali (CT),Urban,1658,6865,3487,3378,867,431,436,2345,1191,1154,779,356,423,4965,2732,2233,1900,755,1145,2328,1882,446,1871,1608,263,11,11,0,10,5,5,18,15,3,1832,1577,255,457,274,183,3,2,1,23,12,11,16,13,3,415,247,168,383,211,172,3,2,1,11,5,6,16,13,3,353,191,162,74,63,11,0,0,0,12,7,5,0,0,0,62,56,6,4537,1605,2932
21,370,2765,380613,1,0,WARD,Khaliapali (CT) WARD NO.-0001,Urban,1658,6865,3487,3378,867,431,436,2345,1191,1154,779,356,423,4965,2732,2233,1900,755,1145,2328,1882,446,1871,1608,263,11,11,0,10,5,5,18,15,3,1832,1577,255,457,274,183,3,2,1,23,12,11,16,13,3,415,247,168,383,211,172,3,2,1,11,5,6,16,13,3,353,191,162,74,63,11,0,0,0,12,7,5,0,0,0,62,56,6,4537,1605,2932
21,370,2765,801805,0,0,TOWN,Bargarh (M),Urban,18131,80625,41418,39207,8985,4668,4317,14465,7288,7177,4341,2203,2138,63321,34204,29117,17304,7214,10090,28896,23269,5627,25707,21307,4400,455,398,57,444,308,136,1323,1076,247,23485,19525,3960,3189,1962,1227,108,67,41,256,97,159,188,106,82,2637,1692,945,2868,1724,1144,102,63,39,235,88,147,172,93,79,2359,1480,879,321,238,83,6,4,2,21,9,12,16,13,3,278,212,66,51729,18149,33580
21,370,2765,801805,1,0,WARD,Bargarh (M) WARD NO.-0001,Urban,1425,6213,3228,2985,713,387,326,703,373,330,241,121,120,4482,2503,1979,1731,725,1006,2296,1827,469,1938,1601,337,9,8,1,7,5,2,58,53,5,1864,1535,329,358,226,132,16,6,10,2,0,2,25,16,9,315,204,111,319,208,111,16,6,10,2,0,2,24,16,8,277,186,91,39,18,21,0,0,0,0,0,0,1,0,1,38,18,20,3917,1401,2516
21,370,2765,801805,2,0,WARD,Bargarh (M) WARD NO.-0002,Urban,976,4030,2050,1980,478,230,248,351,177,174,318,153,165,2945,1645,1300,1085,405,680,1567,1244,323,1370,1148,222,57,39,18,131,62,69,150,125,25,1032,922,110,197,96,101,12,3,9,76,13,63,7,4,3,102,76,26,180,84,96,11,3,8,71,12,59,6,3,3,92,66,26,17,12,5,1,0,1,5,1,4,1,1,0,10,10,0,2463,806,1657
21,370,2765,801805,3,0,WARD,Bargarh (M) WARD NO.-0003,Urban,863,4191,2144,2047,456,229,227,1072,546,526,135,75,60,3290,1804,1486,901,340,561,1665,1263,402,1527,1186,341,8,5,3,13,10,3,193,151,42,1313,1020,293,138,77,61,4,3,1,1,1,0,12,5,7,121,68,53,129,73,56,4,3,1,1,1,0,12,5,7,112,64,48,9,4,5,0,0,0,0,0,0,0,0,0,9,4,5,2526,881,1645
21,370,2765,801805,4,0,WARD,Bargarh (M) WARD NO.-0004,Urban,813,3481,1758,1723,339,173,166,176,86,90,611,286,325,2779,1497,1282,702,261,441,1175,961,214,1061,882,179,20,19,1,9,6,3,32,26,6,1000,831,169,114,79,35,6,5,1,12,5,7,4,1,3,92,68,24,107,74,33,6,5,1,12,5,7,3,1,2,86,63,23,7,5,2,0,0,0,0,0,0,1,0,1,6,5,1,2306,797,1509
21,370,2765,801805,5,0,WARD,Bargarh (M) WARD NO.-0005,Urban,514,2646,1380,1266,277,162,115,601,313,288,206,106,100,2112,1143,969,534,237,297,838,688,150,676,578,98,5,4,1,0,0,0,6,5,1,665,569,96,162,110,52,3,3,0,0,0,0,9,4,5,150,103,47,153,102,51,2,2,0,0,0,0,8,3,5,143,97,46,9,8,1,1,1,0,0,0,0,1,1,0,7,6,1,1808,692,1116
21,370,2765,801805,6,0,WARD,Bargarh (M) WARD NO.-0006,Urban,332,1651,864,787,164,92,72,108,49,59,106,55,51,1376,735,641,275,129,146,935,579,356,498,429,69,5,3,2,2,2,0,9,8,1,482,416,66,437,150,287,5,2,3,2,0,2,5,1,4,425,147,278,421,140,281,5,2,3,2,0,2,5,1,4,409,137,272,16,10,6,0,0,0,0,0,0,0,0,0,16,10,6,716,285,431
21,370,2765,801805,7,0,WARD,Bargarh (M) WARD NO.-0007,Urban,894,4013,2047,1966,444,221,223,1278,626,652,65,36,29,3152,1704,1448,861,343,518,1434,1198,236,1341,1130,211,15,14,1,17,12,5,51,41,10,1258,1063,195,93,68,25,2,1,1,5,4,1,2,2,0,84,61,23,89,64,25,2,1,1,4,3,1,1,1,0,82,59,23,4,4,0,0,0,0,1,1,0,1,1,0,2,2,0,2579,849,1730
21,370,2765,801805,8,0,WARD,Bargarh (M) WARD NO.-0008,Urban,892,3818,1911,1907,366,189,177,289,141,148,138,68,70,3186,1672,1514,632,239,393,1295,1070,225,980,822,158,6,6,0,5,4,1,10,9,1,959,803,156,315,248,67,6,4,2,1,1,0,8,8,0,300,235,65,208,153,55,5,3,2,1,1,0,7,7,0,195,142,53,107,95,12,1,1,0,0,0,0,1,1,0,105,93,12,2523,841,1682
21,370,2765,801805,9,0,WARD,Bargarh (M) WARD NO.-0009,Urban,940,4077,2059,2018,439,228,211,588,277,311,148,68,80,3382,1776,1606,695,283,412,1428,1143,285,1161,957,204,14,13,1,20,17,3,21,12,9,1106,915,191,267,186,81,7,3,4,6,5,1,9,4,5,245,174,71,253,175,78,6,3,3,6,5,1,9,4,5,232,163,69,14,11,3,1,0,1,0,0,0,0,0,0,13,11,2,2649,916,1733
21,370,2765,801805,10,0,WARD,Bargarh (M) WARD NO.-0010,Urban,830,3972,2037,1935,401,205,196,350,187,163,198,95,103,3259,1706,1553,713,331,382,1271,1059,212,1243,1036,207,10,9,1,7,5,2,94,77,17,1132,945,187,28,23,5,2,1,1,0,0,0,0,0,0,26,22,4,27,23,4,2,1,1,0,0,0,0,0,0,25,22,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2701,978,1723
21,370,2765,801805,11,0,WARD,Bargarh (M) WARD NO.-0011,Urban,1041,4573,2348,2225,596,323,273,1332,677,655,142,78,64,3414,1843,1571,1159,505,654,1726,1329,397,1661,1293,368,22,16,6,7,5,2,54,48,6,1578,1224,354,65,36,29,4,3,1,5,1,4,0,0,0,56,32,24,57,31,26,3,2,1,5,1,4,0,0,0,49,28,21,8,5,3,1,1,0,0,0,0,0,0,0,7,4,3,2847,1019,1828
21,370,2765,801805,12,0,WARD,Bargarh (M) WARD NO.-0012,Urban,809,3952,1974,1978,478,237,241,894,431,463,116,59,57,3167,1649,1518,785,325,460,1338,1100,238,1251,1050,201,8,8,0,1,1,0,208,175,33,1034,866,168,87,50,37,2,2,0,1,1,0,44,17,27,40,30,10,81,47,34,2,2,0,0,0,0,44,17,27,35,28,7,6,3,3,0,0,0,1,1,0,0,0,0,5,2,3,2614,874,1740
21,370,2765,801805,13,0,WARD,Bargarh (M) WARD NO.-0013,Urban,1118,4933,2532,2401,443,236,207,673,348,325,227,119,108,4151,2195,1956,782,337,445,1731,1377,354,1630,1320,310,25,20,5,12,10,2,149,121,28,1444,1169,275,101,57,44,7,6,1,1,0,1,8,5,3,85,46,39,100,56,44,7,6,1,1,0,1,8,5,3,84,45,39,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3202,1155,2047
21,370,2765,801805,14,0,WARD,Bargarh (M) WARD NO.-0014,Urban,1305,5701,2967,2734,610,319,291,1106,546,560,75,44,31,4460,2442,2018,1241,525,716,1941,1554,387,1715,1384,331,33,33,0,34,26,8,174,137,37,1474,1188,286,226,170,56,6,6,0,8,6,2,29,22,7,183,136,47,213,160,53,6,6,0,8,6,2,25,18,7,174,130,44,13,10,3,0,0,0,0,0,0,4,4,0,9,6,3,3760,1413,2347
21,370,2765,801805,15,0,WARD,Bargarh (M) WARD NO.-0015,Urban,849,3744,1940,1804,430,236,194,877,463,414,264,133,131,2855,1551,1304,889,389,500,1318,1099,219,1200,1040,160,41,41,0,45,43,2,26,21,5,1088,935,153,118,59,59,6,2,4,63,26,37,4,4,0,45,27,18,118,59,59,6,2,4,63,26,37,4,4,0,45,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2426,841,1585
21,370,2765,801805,16,0,WARD,Bargarh (M) WARD NO.-0016,Urban,1611,7061,3704,3357,864,456,408,1318,683,635,551,294,257,5638,3083,2555,1423,621,802,2532,2086,446,2459,2042,417,78,72,6,39,23,16,24,19,5,2318,1928,390,73,44,29,5,5,0,31,11,20,2,2,0,35,26,9,63,37,26,4,4,0,24,6,18,1,1,0,34,26,8,10,7,3,1,1,0,7,5,2,1,1,0,1,0,1,4529,1618,2911
21,370,2765,801805,17,0,WARD,Bargarh (M) WARD NO.-0017,Urban,795,3376,1742,1634,441,224,217,1207,594,613,224,121,103,2432,1354,1078,944,388,556,1328,1070,258,1187,971,216,33,26,7,30,14,16,11,8,3,1113,923,190,141,99,42,10,9,1,16,3,13,8,4,4,107,83,24,133,98,35,10,9,1,10,3,7,8,4,4,105,82,23,8,1,7,0,0,0,6,0,6,0,0,0,2,1,1,2048,672,1376
21,370,2765,801805,18,0,WARD,Bargarh (M) WARD NO.-0018,Urban,978,4228,2183,2045,478,238,240,378,194,184,292,144,148,3493,1878,1615,735,305,430,1456,1231,225,1388,1182,206,42,40,2,15,13,2,33,25,8,1298,1104,194,68,49,19,3,2,1,5,4,1,3,1,2,57,42,15,64,46,18,3,2,1,5,4,1,3,1,2,53,39,14,4,3,1,0,0,0,0,0,0,0,0,0,4,3,1,2772,952,1820
21,370,2765,801805,19,0,WARD,Bargarh (M) WARD NO.-0019,Urban,1146,4965,2550,2415,568,283,285,1164,577,587,284,148,136,3748,2024,1724,1217,526,691,1622,1391,231,1421,1256,165,24,22,2,50,50,0,20,15,5,1327,1169,158,201,135,66,2,1,1,21,16,5,9,6,3,169,112,57,153,94,59,2,1,1,20,15,5,4,2,2,127,76,51,48,41,7,0,0,0,1,1,0,5,4,1,42,36,6,3343,1159,2184
21,370,2766,0,0,0,SUB-DISTRICT,Bargarh Sadar ,Total,19712,78389,40097,38292,8174,4249,3925,15444,7814,7630,10531,5384,5147,51718,29674,22044,26671,10423,16248,39199,26175,13024,26899,22022,4877,11078,10116,962,9294,6666,2628,1470,1013,457,5057,4227,830,12300,4153,8147,2413,901,1512,8112,2466,5646,706,254,452,1069,532,537,10726,3627,7099,2071,775,1296,7092,2178,4914,613,215,398,950,459,491,1574,526,1048,342,126,216,1020,288,732,93,39,54,119,73,46,39190,13922,25268
21,370,2766,0,0,0,SUB-DISTRICT,Bargarh Sadar ,Rural,19712,78389,40097,38292,8174,4249,3925,15444,7814,7630,10531,5384,5147,51718,29674,22044,26671,10423,16248,39199,26175,13024,26899,22022,4877,11078,10116,962,9294,6666,2628,1470,1013,457,5057,4227,830,12300,4153,8147,2413,901,1512,8112,2466,5646,706,254,452,1069,532,537,10726,3627,7099,2071,775,1296,7092,2178,4914,613,215,398,950,459,491,1574,526,1048,342,126,216,1020,288,732,93,39,54,119,73,46,39190,13922,25268
21,370,2766,0,0,0,SUB-DISTRICT,Bargarh Sadar ,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,370,2767,0,0,0,SUB-DISTRICT,Bhatli,Total,21986,90321,45513,44808,9298,4687,4611,17018,8572,8446,20915,10539,10376,61331,34397,26934,28990,11116,17874,43812,29349,14463,32145,24997,7148,14203,12367,1836,9084,6170,2914,2677,1802,875,6181,4658,1523,11667,4352,7315,2094,756,1338,7143,2524,4619,1118,341,777,1312,731,581,9618,3542,6076,1528,556,972,6096,2130,3966,938,251,687,1056,605,451,2049,810,1239,566,200,366,1047,394,653,180,90,90,256,126,130,46509,16164,30345
21,370,2767,0,0,0,SUB-DISTRICT,Bhatli,Rural,20897,85456,43117,42339,8759,4408,4351,16152,8138,8014,20552,10367,10185,57948,32576,25372,27508,10541,16967,41894,27938,13956,30371,23641,6730,13961,12127,1834,8967,6085,2882,2074,1443,631,5369,3986,1383,11523,4297,7226,2089,752,1337,7085,2512,4573,1074,326,748,1275,707,568,9492,3496,5996,1525,554,971,6046,2119,3927,898,239,659,1023,584,439,2031,801,1230,564,198,366,1039,393,646,176,87,89,252,123,129,43562,15179,28383
21,370,2767,0,0,0,SUB-DISTRICT,Bhatli,Urban,1089,4865,2396,2469,539,279,260,866,434,432,363,172,191,3383,1821,1562,1482,575,907,1918,1411,507,1774,1356,418,242,240,2,117,85,32,603,359,244,812,672,140,144,55,89,5,4,1,58,12,46,44,15,29,37,24,13,126,46,80,3,2,1,50,11,39,40,12,28,33,21,12,18,9,9,2,2,0,8,1,7,4,3,1,4,3,1,2947,985,1962
21,370,2767,380737,0,0,TOWN,Bhatli (CT) ,Urban,1089,4865,2396,2469,539,279,260,866,434,432,363,172,191,3383,1821,1562,1482,575,907,1918,1411,507,1774,1356,418,242,240,2,117,85,32,603,359,244,812,672,140,144,55,89,5,4,1,58,12,46,44,15,29,37,24,13,126,46,80,3,2,1,50,11,39,40,12,28,33,21,12,18,9,9,2,2,0,8,1,7,4,3,1,4,3,1,2947,985,1962
21,370,2767,380737,1,0,WARD,Bhatli (CT)  WARD NO.-0001,Urban,1089,4865,2396,2469,539,279,260,866,434,432,363,172,191,3383,1821,1562,1482,575,907,1918,1411,507,1774,1356,418,242,240,2,117,85,32,603,359,244,812,672,140,144,55,89,5,4,1,58,12,46,44,15,29,37,24,13,126,46,80,3,2,1,50,11,39,40,12,28,33,21,12,18,9,9,2,2,0,8,1,7,4,3,1,4,3,1,2947,985,1962
21,370,2768,0,0,0,SUB-DISTRICT,Ambabhona,Total,15310,65715,33096,32619,6537,3377,3160,12952,6517,6435,17168,8527,8641,45848,25946,19902,19867,7150,12717,37331,21115,16216,26116,17320,8796,12211,8317,3894,8372,5171,3201,1507,757,750,4026,3075,951,11215,3795,7420,2839,707,2132,7002,2430,4572,273,101,172,1101,557,544,9650,3245,6405,2329,541,1788,6173,2165,4008,235,83,152,913,456,457,1565,550,1015,510,166,344,829,265,564,38,18,20,188,101,87,28384,11981,16403
21,370,2768,0,0,0,SUB-DISTRICT,Ambabhona,Rural,15310,65715,33096,32619,6537,3377,3160,12952,6517,6435,17168,8527,8641,45848,25946,19902,19867,7150,12717,37331,21115,16216,26116,17320,8796,12211,8317,3894,8372,5171,3201,1507,757,750,4026,3075,951,11215,3795,7420,2839,707,2132,7002,2430,4572,273,101,172,1101,557,544,9650,3245,6405,2329,541,1788,6173,2165,4008,235,83,152,913,456,457,1565,550,1015,510,166,344,829,265,564,38,18,20,188,101,87,28384,11981,16403
21,370,2768,0,0,0,SUB-DISTRICT,Ambabhona,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,370,2769,0,0,0,SUB-DISTRICT,Attabira,Total,38480,157296,79945,77351,16457,8484,7973,37682,19015,18667,33691,16954,16737,105965,59497,46468,51331,20448,30883,75240,50670,24570,53612,42033,11579,15899,15029,870,22997,15331,7666,3334,2160,1174,11382,9513,1869,21628,8637,12991,1860,774,1086,16720,6452,10268,1306,414,892,1742,997,745,18536,7581,10955,1616,666,950,14272,5702,8570,1100,332,768,1548,881,667,3092,1056,2036,244,108,136,2448,750,1698,206,82,124,194,116,78,82056,29275,52781
21,370,2769,0,0,0,SUB-DISTRICT,Attabira,Rural,38480,157296,79945,77351,16457,8484,7973,37682,19015,18667,33691,16954,16737,105965,59497,46468,51331,20448,30883,75240,50670,24570,53612,42033,11579,15899,15029,870,22997,15331,7666,3334,2160,1174,11382,9513,1869,21628,8637,12991,1860,774,1086,16720,6452,10268,1306,414,892,1742,997,745,18536,7581,10955,1616,666,950,14272,5702,8570,1100,332,768,1548,881,667,3092,1056,2036,244,108,136,2448,750,1698,206,82,124,194,116,78,82056,29275,52781
21,370,2769,0,0,0,SUB-DISTRICT,Attabira,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,371,0,0,0,0,DISTRICT,Jharsuguda,Total,136061,579505,296690,282815,64794,33341,31453,104620,52580,52040,176758,88273,88485,405879,228092,177787,173626,68598,105028,247707,172018,75689,172069,137683,34386,32716,28281,4435,21048,13460,7588,9320,4250,5070,108985,91692,17293,75638,34335,41303,8151,4320,3831,35761,13304,22457,6516,1652,4864,25210,15059,10151,62169,28635,33534,6633,3696,2937,29815,11206,18609,5315,1344,3971,20406,12389,8017,13469,5700,7769,1518,624,894,5946,2098,3848,1201,308,893,4804,2670,2134,331798,124672,207126
21,371,0,0,0,0,DISTRICT,Jharsuguda,Rural,84287,348340,176162,172178,37295,19023,18272,68740,34397,34343,140117,69951,70166,234962,132448,102514,113378,43714,69664,169104,106700,62404,103420,78468,24952,31541,27215,4326,20281,12867,7414,7105,2477,4628,44493,35909,8584,65684,28232,37452,7793,4093,3700,34779,12889,21890,5635,1174,4461,17477,10076,7401,53836,23529,30307,6303,3483,2820,29005,10850,18155,4603,969,3634,13925,8227,5698,11848,4703,7145,1490,610,880,5774,2039,3735,1032,205,827,3552,1849,1703,179236,69462,109774
21,371,0,0,0,0,DISTRICT,Jharsuguda,Urban,51774,231165,120528,110637,27499,14318,13181,35880,18183,17697,36641,18322,18319,170917,95644,75273,60248,24884,35364,78603,65318,13285,68649,59215,9434,1175,1066,109,767,593,174,2215,1773,442,64492,55783,8709,9954,6103,3851,358,227,131,982,415,567,881,478,403,7733,4983,2750,8333,5106,3227,330,213,117,810,356,454,712,375,337,6481,4162,2319,1621,997,624,28,14,14,172,59,113,169,103,66,1252,821,431,152562,55210,97352
21,371,2770,0,0,0,SUB-DISTRICT,Rengali,Total,13923,60136,30461,29675,6464,3270,3194,12428,6190,6238,14056,7056,7000,41811,23577,18234,18325,6884,11441,29390,18707,10683,17200,14003,3197,6422,5843,579,4883,3532,1351,543,370,173,5352,4258,1094,12190,4704,7486,1801,803,998,7457,2561,4896,334,99,235,2598,1241,1357,9501,3878,5623,1416,678,738,6113,2218,3895,240,80,160,1732,902,830,2689,826,1863,385,125,260,1344,343,1001,94,19,75,866,339,527,30746,11754,18992
21,371,2770,0,0,0,SUB-DISTRICT,Rengali,Rural,13923,60136,30461,29675,6464,3270,3194,12428,6190,6238,14056,7056,7000,41811,23577,18234,18325,6884,11441,29390,18707,10683,17200,14003,3197,6422,5843,579,4883,3532,1351,543,370,173,5352,4258,1094,12190,4704,7486,1801,803,998,7457,2561,4896,334,99,235,2598,1241,1357,9501,3878,5623,1416,678,738,6113,2218,3895,240,80,160,1732,902,830,2689,826,1863,385,125,260,1344,343,1001,94,19,75,866,339,527,30746,11754,18992
